Label,Id,category
Sidney Poitier,Sidney Poitier,ACTOR
Sidney Poitier,Sidney Poitier,ACTOR
Sigourney Weaver,Sigourney Weaver,ACTRESS IN A SUPPORTING ROLE
Sigourney Weaver,Sigourney Weaver,ACTRESS
Sigourney Weaver,Sigourney Weaver,ACTRESS
Simone Signoret,Simone Signoret,ACTRESS
Simone Signoret,Simone Signoret,ACTRESS
Sir Laurence Olivier,Sir Laurence Olivier,ACTOR
Sissy Spacek,Sissy Spacek,ACTRESS
Sissy Spacek,Sissy Spacek,ACTRESS
Sissy Spacek,Sissy Spacek,ACTRESS
Sissy Spacek,Sissy Spacek,ACTRESS
Sissy Spacek,Sissy Spacek,ACTRESS
Sissy Spacek,Sissy Spacek,ACTRESS
Sofia Coppola,Sofia Coppola,DIRECTING
Sondra Locke,Sondra Locke,ACTRESS IN A SUPPORTING ROLE
Sophia Loren,Sophia Loren,ACTRESS
Sophia Loren,Sophia Loren,ACTRESS
Sophie Okonedo,Sophie Okonedo,ACTRESS IN A SUPPORTING ROLE
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spencer Tracy,Spencer Tracy,ACTOR
Spike Jonze,Spike Jonze,DIRECTING
Spike Lee,Spike Lee,DIRECTING
Spring Byington,Spring Byington,ACTRESS IN A SUPPORTING ROLE
Stanley Holloway,Stanley Holloway,ACTOR IN A SUPPORTING ROLE
Stanley Kramer,Stanley Kramer,DIRECTING
Stanley Kramer,Stanley Kramer,DIRECTING
Stanley Kramer,Stanley Kramer,DIRECTING
Stanley Kubrick,Stanley Kubrick,DIRECTING
Stanley Kubrick,Stanley Kubrick,DIRECTING
Stanley Kubrick,Stanley Kubrick,DIRECTING
Stanley Kubrick,Stanley Kubrick,DIRECTING
Stanley Tucci,Stanley Tucci,ACTOR IN A SUPPORTING ROLE
Stephen Daldry,Stephen Daldry,DIRECTING
Stephen Daldry,Stephen Daldry,DIRECTING
Stephen Daldry,Stephen Daldry,DIRECTING
Stephen Frears,Stephen Frears,DIRECTING
Stephen Frears,Stephen Frears,DIRECTING
Stephen Rea,Stephen Rea,ACTOR
Steve Carell,Steve Carell,ACTOR
Steve McQueen,Steve McQueen,DIRECTING
Steve McQueen,Steve McQueen,ACTOR
Steven Soderbergh,Steven Soderbergh,DIRECTING
Steven Soderbergh,Steven Soderbergh,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Steven Spielberg,Steven Spielberg,DIRECTING
Stockard Channing,Stockard Channing,ACTRESS
Stuart Erwin,Stuart Erwin,ACTOR IN A SUPPORTING ROLE
Stuart Whitman,Stuart Whitman,ACTOR
Susan Hayward,Susan Hayward,ACTRESS
Susan Hayward,Susan Hayward,ACTRESS
Susan Hayward,Susan Hayward,ACTRESS
Susan Hayward,Susan Hayward,ACTRESS
Susan Hayward,Susan Hayward,ACTRESS
Susan Kohner,Susan Kohner,ACTRESS IN A SUPPORTING ROLE
Susan Peters,Susan Peters,ACTRESS IN A SUPPORTING ROLE
Susan Sarandon,Susan Sarandon,ACTRESS
Susan Sarandon,Susan Sarandon,ACTRESS
Susan Sarandon,Susan Sarandon,ACTRESS
Susan Sarandon,Susan Sarandon,ACTRESS
Susan Sarandon,Susan Sarandon,ACTRESS
Susan Tyrrell,Susan Tyrrell,ACTRESS IN A SUPPORTING ROLE
Susannah York,Susannah York,ACTRESS IN A SUPPORTING ROLE
Sydney Greenstreet,Sydney Greenstreet,ACTOR IN A SUPPORTING ROLE
Sydney Pollack,Sydney Pollack,DIRECTING
Sydney Pollack,Sydney Pollack,DIRECTING
Sydney Pollack,Sydney Pollack,DIRECTING
Sylvester Stallone,Sylvester Stallone,ACTOR
Sylvester Stallone,Sylvester Stallone,ACTOR IN A SUPPORTING ROLE
Sylvia Miles,Sylvia Miles,ACTRESS IN A SUPPORTING ROLE
Sylvia Miles,Sylvia Miles,ACTRESS IN A SUPPORTING ROLE
Sylvia Sidney,Sylvia Sidney,ACTRESS IN A SUPPORTING ROLE
Talia Shire,Talia Shire,ACTRESS IN A SUPPORTING ROLE
Talia Shire,Talia Shire,ACTRESS
Taraji P. Henson,Taraji P. Henson,ACTRESS IN A SUPPORTING ROLE
Tatum O'Neal,Tatum O'Neal,ACTRESS IN A SUPPORTING ROLE
Taylor Hackford,Taylor Hackford,DIRECTING
Ted Wilde,Ted Wilde,DIRECTING
Telly Savalas,Telly Savalas,ACTOR IN A SUPPORTING ROLE
Terence Stamp,Terence Stamp,ACTOR IN A SUPPORTING ROLE
Teresa Wright,Teresa Wright,ACTRESS IN A SUPPORTING ROLE
Teresa Wright,Teresa Wright,ACTRESS
Teresa Wright,Teresa Wright,ACTRESS IN A SUPPORTING ROLE
Teri Garr,Teri Garr,ACTRESS IN A SUPPORTING ROLE
Terrence Howard,Terrence Howard,ACTOR
Terrence Malick,Terrence Malick,DIRECTING
Terrence Malick,Terrence Malick,DIRECTING
Terry Moore,Terry Moore,ACTRESS IN A SUPPORTING ROLE
Tess Harper,Tess Harper,ACTRESS IN A SUPPORTING ROLE
Thelma Ritter,Thelma Ritter,ACTRESS IN A SUPPORTING ROLE
Thelma Ritter,Thelma Ritter,ACTRESS IN A SUPPORTING ROLE
Thelma Ritter,Thelma Ritter,ACTRESS IN A SUPPORTING ROLE
Thelma Ritter,Thelma Ritter,ACTRESS IN A SUPPORTING ROLE
Thelma Ritter,Thelma Ritter,ACTRESS IN A SUPPORTING ROLE
Thelma Ritter,Thelma Ritter,ACTRESS IN A SUPPORTING ROLE
Theodore Bikel,Theodore Bikel,ACTOR IN A SUPPORTING ROLE
Thomas Gomez,Thomas Gomez,ACTOR IN A SUPPORTING ROLE
Thomas Haden Church,Thomas Haden Church,ACTOR IN A SUPPORTING ROLE
Thomas Mitchell,Thomas Mitchell,ACTOR IN A SUPPORTING ROLE
Thomas Mitchell,Thomas Mitchell,ACTOR IN A SUPPORTING ROLE
Tilda Swinton,Tilda Swinton,ACTRESS IN A SUPPORTING ROLE
Tim Robbins,Tim Robbins,DIRECTING
Tim Robbins,Tim Robbins,ACTOR IN A SUPPORTING ROLE
Tim Roth,Tim Roth,ACTOR IN A SUPPORTING ROLE
Timothy Hutton,Timothy Hutton,ACTOR IN A SUPPORTING ROLE
Timothée Chalamet,Timothée Chalamet,ACTOR
Todd Phillips,Todd Phillips,DIRECTING
Tom Berenger,Tom Berenger,ACTOR IN A SUPPORTING ROLE
Tom Conti,Tom Conti,ACTOR
Tom Courtenay,Tom Courtenay,ACTOR
Tom Courtenay,Tom Courtenay,ACTOR IN A SUPPORTING ROLE
Tom Cruise,Tom Cruise,ACTOR
Tom Cruise,Tom Cruise,ACTOR
Tom Cruise,Tom Cruise,ACTOR IN A SUPPORTING ROLE
Tom Hanks,Tom Hanks,ACTOR
Tom Hanks,Tom Hanks,ACTOR
Tom Hanks,Tom Hanks,ACTOR IN A SUPPORTING ROLE
Tom Hanks,Tom Hanks,ACTOR
Tom Hanks,Tom Hanks,ACTOR
Tom Hanks,Tom Hanks,ACTOR
Tom Hardy,Tom Hardy,ACTOR IN A SUPPORTING ROLE
Tom Hooper,Tom Hooper,DIRECTING
Tom Hulce,Tom Hulce,ACTOR
Tom McCarthy,Tom McCarthy,DIRECTING
Tom Tully,Tom Tully,ACTOR IN A SUPPORTING ROLE
Tom Wilkinson,Tom Wilkinson,ACTOR IN A SUPPORTING ROLE
Tom Wilkinson,Tom Wilkinson,ACTOR
Tommy Lee Jones,Tommy Lee Jones,ACTOR IN A SUPPORTING ROLE
Tommy Lee Jones,Tommy Lee Jones,ACTOR IN A SUPPORTING ROLE
Tommy Lee Jones,Tommy Lee Jones,ACTOR
Tommy Lee Jones,Tommy Lee Jones,ACTOR IN A SUPPORTING ROLE
Toni Collette,Toni Collette,ACTRESS IN A SUPPORTING ROLE
Tony Curtis,Tony Curtis,ACTOR
Tony Gilroy,Tony Gilroy,DIRECTING
Tony Richardson,Tony Richardson,DIRECTING
Topol,Topol,ACTOR
Trevor Howard,Trevor Howard,ACTOR
Tuesday Weld,Tuesday Weld,ACTRESS IN A SUPPORTING ROLE
Uma Thurman,Uma Thurman,ACTRESS IN A SUPPORTING ROLE
Una Merkel,Una Merkel,ACTRESS IN A SUPPORTING ROLE
Valentina Cortese,Valentina Cortese,ACTRESS IN A SUPPORTING ROLE
Valerie Perrine,Valerie Perrine,ACTRESS
Van Heflin,Van Heflin,ACTOR IN A SUPPORTING ROLE
Vanessa Redgrave,Vanessa Redgrave,ACTRESS IN A SUPPORTING ROLE
Vanessa Redgrave,Vanessa Redgrave,ACTRESS IN A SUPPORTING ROLE
Vanessa Redgrave,Vanessa Redgrave,ACTRESS
Vanessa Redgrave,Vanessa Redgrave,ACTRESS
Vanessa Redgrave,Vanessa Redgrave,ACTRESS
Vanessa Redgrave,Vanessa Redgrave,ACTRESS
Vera Farmiga,Vera Farmiga,ACTRESS IN A SUPPORTING ROLE
Victor Buono,Victor Buono,ACTOR IN A SUPPORTING ROLE
Victor Fleming,Victor Fleming,DIRECTING
Victor McLaglen,Victor McLaglen,ACTOR
Victor McLaglen,Victor McLaglen,ACTOR IN A SUPPORTING ROLE
Victor Schertzinger,Victor Schertzinger,DIRECTING
Viggo Mortensen,Viggo Mortensen,ACTOR
Viggo Mortensen,Viggo Mortensen,ACTOR
Viggo Mortensen,Viggo Mortensen,ACTOR
Vincent Gardenia,Vincent Gardenia,ACTOR IN A SUPPORTING ROLE
Vincent Gardenia,Vincent Gardenia,ACTOR IN A SUPPORTING ROLE
Vincente Minnelli,Vincente Minnelli,DIRECTING
Vincente Minnelli,Vincente Minnelli,DIRECTING
Viola Davis,Viola Davis,ACTRESS
Viola Davis,Viola Davis,ACTRESS IN A SUPPORTING ROLE
Viola Davis,Viola Davis,ACTRESS IN A SUPPORTING ROLE
Virginia Madsen,Virginia Madsen,ACTRESS IN A SUPPORTING ROLE
Vittorio De Sica,Vittorio De Sica,ACTOR IN A SUPPORTING ROLE
Vivien Leigh,Vivien Leigh,ACTRESS
Vivien Leigh,Vivien Leigh,ACTRESS
Vivien Merchant,Vivien Merchant,ACTRESS IN A SUPPORTING ROLE
W. S. Van Dyke,W. S. Van Dyke,DIRECTING
W. S. Van Dyke,W. S. Van Dyke,DIRECTING
Wallace Beery,Wallace Beery,ACTOR
Wallace Beery,Wallace Beery,ACTOR
Walter Brennan,Walter Brennan,ACTOR IN A SUPPORTING ROLE
Walter Brennan,Walter Brennan,ACTOR IN A SUPPORTING ROLE
Walter Brennan,Walter Brennan,ACTOR IN A SUPPORTING ROLE
Walter Brennan,Walter Brennan,ACTOR IN A SUPPORTING ROLE
Walter Huston,Walter Huston,ACTOR IN A SUPPORTING ROLE
Walter Huston,Walter Huston,ACTOR
Walter Huston,Walter Huston,ACTOR
Walter Huston,Walter Huston,ACTOR IN A SUPPORTING ROLE
Walter Lang,Walter Lang,DIRECTING
Walter Matthau,Walter Matthau,ACTOR
Walter Matthau,Walter Matthau,ACTOR IN A SUPPORTING ROLE
Walter Matthau,Walter Matthau,ACTOR
Walter Pidgeon,Walter Pidgeon,ACTOR
Walter Pidgeon,Walter Pidgeon,ACTOR
Warner Baxter,Warner Baxter,ACTOR
Warren Beatty,Warren Beatty,ACTOR
Warren Beatty,Warren Beatty,DIRECTING
Warren Beatty,Warren Beatty,ACTOR
Warren Beatty,Warren Beatty,ACTOR
Warren Beatty,Warren Beatty,ACTOR
Warren Beatty,Warren Beatty,DIRECTING
Wendy Hiller,Wendy Hiller,ACTRESS
Wendy Hiller,Wendy Hiller,ACTRESS IN A SUPPORTING ROLE
Wendy Hiller,Wendy Hiller,ACTRESS IN A SUPPORTING ROLE
Wes Anderson,Wes Anderson,DIRECTING
Wesley Ruggles,Wesley Ruggles,DIRECTING
Whoopi Goldberg,Whoopi Goldberg,ACTRESS
Whoopi Goldberg,Whoopi Goldberg,ACTRESS IN A SUPPORTING ROLE
Will Smith,Will Smith,ACTOR
Will Smith,Will Smith,ACTOR
Willem Dafoe,Willem Dafoe,ACTOR IN A SUPPORTING ROLE
Willem Dafoe,Willem Dafoe,ACTOR
Willem Dafoe,Willem Dafoe,ACTOR IN A SUPPORTING ROLE
Willem Dafoe,Willem Dafoe,ACTOR IN A SUPPORTING ROLE
William A. Wellman,William A. Wellman,DIRECTING
William Bendix,William Bendix,ACTOR IN A SUPPORTING ROLE
William Demarest,William Demarest,ACTOR IN A SUPPORTING ROLE
William Dieterle,William Dieterle,DIRECTING
William Friedkin,William Friedkin,DIRECTING
William Friedkin,William Friedkin,DIRECTING
William Gargan,William Gargan,ACTOR IN A SUPPORTING ROLE
William H. Macy,William H. Macy,ACTOR IN A SUPPORTING ROLE
William Hickey,William Hickey,ACTOR IN A SUPPORTING ROLE
William Holden,William Holden,ACTOR
William Holden,William Holden,ACTOR
William Holden,William Holden,ACTOR
William Hurt,William Hurt,ACTOR
William Hurt,William Hurt,ACTOR
William Hurt,William Hurt,ACTOR IN A SUPPORTING ROLE
William Hurt,William Hurt,ACTOR
William Powell,William Powell,ACTOR
William Powell,William Powell,ACTOR
William Powell,William Powell,ACTOR
William Wellman,William Wellman,DIRECTING
William Wellman,William Wellman,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
William Wyler,William Wyler,DIRECTING
Winona Ryder,Winona Ryder,ACTRESS
Winona Ryder,Winona Ryder,ACTRESS IN A SUPPORTING ROLE
Wolfgang Petersen,Wolfgang Petersen,DIRECTING
Woody Allen,Woody Allen,ACTOR
Woody Allen,Woody Allen,DIRECTING
Woody Allen,Woody Allen,DIRECTING
Woody Allen,Woody Allen,DIRECTING
Woody Allen,Woody Allen,DIRECTING
Woody Allen,Woody Allen,DIRECTING
Woody Allen,Woody Allen,DIRECTING
Woody Allen,Woody Allen,DIRECTING
Woody Harrelson,Woody Harrelson,ACTOR IN A SUPPORTING ROLE
Woody Harrelson,Woody Harrelson,ACTOR IN A SUPPORTING ROLE
Woody Harrelson,Woody Harrelson,ACTOR
Yalitza Aparicio,Yalitza Aparicio,ACTRESS
Yorgos Lanthimos,Yorgos Lanthimos,DIRECTING
Yul Brynner,Yul Brynner,ACTOR
